team,ap_rank,coaches_rank,playoffs,conference,week_label,opponent,pf,pa,unweighted_spread,unweighted_odds,weighted_spread,unw_pd_vs_spread,total_ou,unw_team_ou,unw_pd_vs_team_ou,unw_opp_ou,unw_pd_vs_opp_ou,w_pd_vs_spread,weighted_team_ou,w_pd_vs_team_ou,weighted_opp_ou,w_pd_vs_opp_ou,moneyline,implied_win_pct,week,game_type
BYU,17,17,False,BIG 12,10,Kansas,13,17,-2.5,-115,-2.738095238095238,-6.5,55.5,29.0,-16.0,26.5,-9.5,-6.738095238095238,29.11904761904762,-16.11904761904762,26.38095238095238,-9.38095238095238,-141,0.5850622406639004,10.0,regular
BYU,17,17,False,BIG 12,11,Arizona State,23,28,3.5,-118,3.9333333333333336,-1.5,49.5,23.0,0.0,26.5,1.5,-1.0666666666666664,22.78333333333333,0.21666666666666856,26.71666666666667,1.2833333333333314,137,0.4219409282700422,11.0,regular
BYU,17,17,False,BIG 12,12,Houston,30,18,-12.0,-111,-12.685714285714287,0.0,40.5,26.25,3.75,14.25,3.75,-0.6857142857142868,26.59285714285714,3.4071428571428584,13.907142857142857,4.092857142857143,-532,0.8417721518987342,12.0,regular
IOWA STATE,18,19,False,BIG 12,1,North Dakota,21,3,-30.5,-112,-32.53333333333333,-12.5,52.0,41.25,-20.25,10.75,-7.75,-14.533333333333331,42.266666666666666,-21.266666666666666,9.733333333333334,-6.733333333333334,-7561,0.9869468737762694,1.0,regular
IOWA STATE,18,19,False,BIG 12,2,Iowa,20,19,2.5,-102,2.4285714285714284,3.5,36.0,16.75,3.25,19.25,-0.25,3.4285714285714284,16.785714285714285,3.2142857142857153,19.214285714285715,-0.2142857142857153,120,0.45454545454545453,2.0,regular
IOWA STATE,18,19,False,BIG 12,3,Arkansas State,52,7,-20.5,-111,-21.67142857142857,24.5,52.0,36.25,15.75,15.75,-8.75,23.32857142857143,36.83571428571429,15.164285714285711,15.164285714285715,-8.164285714285715,-1680,0.9438202247191011,3.0,regular
IOWA STATE,18,19,False,BIG 12,4,Houston,20,0,-16.0,-112,-17.066666666666666,4.0,43.0,29.5,-9.5,13.5,-13.5,2.9333333333333336,30.03333333333333,-10.033333333333331,12.966666666666667,-12.966666666666667,-794,0.8881431767337807,4.0,regular
IOWA STATE,18,19,False,BIG 12,5,Baylor,43,21,-12.5,-111,-13.214285714285715,9.5,45.0,28.75,14.25,16.25,4.75,8.785714285714285,29.107142857142858,13.892857142857142,15.892857142857142,5.107142857142858,-489,0.830220713073005,5.0,regular
IOWA STATE,18,19,False,BIG 12,6,West Virginia,28,16,-3.0,-114,-3.257142857142857,9.0,53.5,28.25,-0.25,25.25,-9.25,8.742857142857144,28.37857142857143,-0.3785714285714299,25.12142857142857,-9.12142857142857,-156,0.609375,6.0,regular
IOWA STATE,18,19,False,BIG 12,7,UCF,38,35,-13.5,-110,-14.142857142857144,-10.5,49.5,31.5,6.5,18.0,17.0,-11.142857142857144,31.821428571428573,6.178571428571427,17.678571428571427,17.321428571428573,-583,0.8535871156661786,7.0,regular
IOWA STATE,18,19,False,BIG 12,8,Texas Tech,22,23,-13.5,-110,-14.142857142857144,-14.5,55.0,34.25,-12.25,20.75,2.25,-15.142857142857144,34.57142857142857,-12.57142857142857,20.428571428571427,2.571428571428573,-535,0.84251968503937,8.0,regular
IOWA STATE,18,19,False,BIG 12,9,Kansas,36,45,-2.0,-110,-2.0952380952380953,-11.0,52.5,27.25,8.75,25.25,19.75,-11.095238095238095,27.297619047619047,8.702380952380953,25.202380952380953,19.797619047619047,-130,0.5652173913043478,9.0,regular
IOWA STATE,18,19,False,BIG 12,10,Cincinnati,34,17,-7.0,-112,-7.466666666666667,10.0,52.5,29.75,4.25,22.75,-5.75,9.533333333333333,29.983333333333334,4.016666666666666,22.516666666666666,-5.516666666666666,-275,0.7333333333333333,10.0,regular
IOWA STATE,18,19,False,BIG 12,11,Utah,31,28,-6.5,-116,-7.180952380952381,-3.5,42.5,24.5,6.5,18.0,10.0,-4.180952380952381,24.840476190476192,6.159523809523808,17.659523809523808,10.340476190476192,-247,0.7118155619596542,11.0,regular
IOWA STATE,18,19,False,BIG 12,12,Kansas State,29,21,-2.0,-110,-2.0952380952380953,6.0,51.0,26.5,2.5,24.5,-3.5,5.904761904761905,26.547619047619047,2.4523809523809526,24.452380952380953,-3.4523809523809526,-124,0.5535714285714286,12.0,regular
IOWA STATE,18,19,False,BIG 12,BIG 12 Championship,Arizona State,19,45,-1.5,-110,-1.5714285714285716,-27.5,50.5,26.0,-7.0,24.5,20.5,-27.571428571428573,26.035714285714285,-7.035714285714285,24.464285714285715,20.535714285714285,-120,0.5454545454545454,12.0,postseason
ARMY,19,18,False,AAC,1,Lehigh,42,7,-31.5,-108,-32.4,3.5,46.5,39.0,3.0,7.5,-0.5,2.6000000000000014,39.45,2.549999999999997,7.050000000000001,-0.05000000000000071,-20000,0.9950248756218906,1.0,regular
ARMY,19,18,False,AAC,2,Florida Athletic,24,7,1.0,-111,1.0571428571428572,18.0,41.5,20.25,3.75,21.25,-14.25,18.057142857142857,20.22142857142857,3.7785714285714285,21.27857142857143,-14.278571428571428,-105,0.5121951219512195,2.0,regular
ARMY,19,18,False,AAC,3,Rice,37,14,-7.5,-108,-7.7142857142857135,15.5,43.5,25.5,11.5,18.0,-4.0,15.285714285714286,25.607142857142858,11.392857142857142,17.892857142857142,-3.8928571428571423,-309,0.7555012224938875,3.0,regular
ARMY,19,18,False,AAC,4,Temple,42,14,-11.5,-111,-12.157142857142857,16.5,46.5,29.0,13.0,17.5,-3.5,15.842857142857143,29.32857142857143,12.67142857142857,17.17142857142857,-3.171428571428571,-488,0.8299319727891157,4.0,regular
ARMY,19,18,False,AAC,5,Tulsa,49,7,-14.0,-108,-14.399999999999999,28.0,50.5,32.25,16.75,18.25,-11.25,27.6,32.45,16.549999999999997,18.05,-11.05,-591,0.8552821997105644,5.0,regular
ARMY,19,18,False,AAC,6,UAB,44,10,-27.5,-112,-29.333333333333332,6.5,55.5,41.5,2.5,14.0,-4.0,4.666666666666668,42.416666666666664,1.5833333333333357,13.083333333333334,-3.083333333333334,-4688,0.9791144527986633,6.0,regular
ARMY,19,18,False,AAC,7,East Carolina,45,28,-17.5,-110,-18.333333333333336,-0.5,54.5,36.0,9.0,18.5,9.5,-1.3333333333333357,36.41666666666667,8.583333333333329,18.083333333333332,9.916666666666668,-955,0.9052132701421801,7.0,regular
ARMY,19,18,False,AAC,8,Air Force,20,3,-18.5,-111,-19.557142857142857,-1.5,38.5,28.5,-8.5,10.0,-7.0,-2.557142857142857,29.02857142857143,-9.028571428571428,9.471428571428572,-6.4714285714285715,-1302,0.9286733238231099,8.0,regular
ARMY,19,18,False,AAC,9,North Texas,14,3,-6.5,-113,-6.995238095238095,4.5,68.5,37.5,-23.5,31.0,-28.0,4.004761904761905,37.74761904761905,-23.747619047619047,30.752380952380953,-27.752380952380953,-243,0.7084548104956269,9.0,regular
ARMY,19,18,False,AAC,10,Notre Dame,14,49,14.5,-114,15.742857142857142,-20.5,44.5,15.0,-1.0,29.5,19.5,-19.25714285714286,14.37857142857143,-0.3785714285714299,30.12142857142857,18.87857142857143,460,0.17857142857142858,10.0,regular
ARMY,19,18,False,AAC,11,USTA,29,24,-6.0,-112,-6.4,-1.0,53.5,29.75,-0.75,23.75,0.25,-1.4000000000000004,29.95,-0.9499999999999993,23.55,0.4499999999999993,-226,0.6932515337423313,11.0,regular
ARMY,19,18,False,AAC,12,Tulane,35,14,5.5,-112,5.866666666666666,26.5,46.5,20.5,14.5,26.0,-12.0,26.866666666666667,20.316666666666666,14.683333333333334,26.183333333333334,-12.183333333333334,180,0.35714285714285715,12.0,regular
COLORADO,20,22,False,BIG 12,1,North Dakota State,31,26,-11.5,-110,-12.047619047619047,-6.5,55.0,33.25,-2.25,21.75,4.25,-7.0476190476190474,33.523809523809526,-2.5238095238095255,21.476190476190474,4.5238095238095255,-460,0.8214285714285714,1.0,regular
COLORADO,20,22,False,BIG 12,2,Nebraska,10,28,6.5,-109,6.7476190476190485,-11.5,55.0,24.25,-14.25,30.75,-2.75,-11.252380952380951,24.126190476190477,-14.126190476190477,30.873809523809523,-2.8738095238095234,194,0.3401360544217687,2.0,regular
COLORADO,20,22,False,BIG 12,3,Colorado State,28,9,-7.5,-110,-7.857142857142858,11.5,59.0,33.25,-5.25,25.75,-16.75,11.142857142857142,33.42857142857143,-5.428571428571431,25.57142857142857,-16.57142857142857,-303,0.7518610421836228,3.0,regular
COLORADO,20,22,False,BIG 12,4,Baylor,38,31,-2.5,-113,-2.6904761904761902,4.5,52.5,27.5,10.5,25.0,6.0,4.30952380952381,27.595238095238095,10.404761904761905,24.904761904761905,6.095238095238095,-135,0.574468085106383,4.0,regular
COLORADO,20,22,False,BIG 12,5,UCF,48,21,13.0,-110,13.61904761904762,40.0,61.0,24.0,24.0,37.0,-16.0,40.61904761904762,23.69047619047619,24.30952380952381,37.30952380952381,-16.30952380952381,365,0.21505376344086022,5.0,regular
COLORADO,20,22,False,BIG 12,6,Kansas State,28,31,3.5,109,-3.6333333333333337,0.5,55.5,26.0,2.0,29.5,1.5,-6.633333333333334,29.566666666666666,-1.5666666666666664,25.933333333333334,5.066666666666666,136,0.423728813559322,6.0,regular
COLORADO,20,22,False,BIG 12,7,Arizona,34,7,2.5,-111,2.642857142857143,29.5,57.5,27.5,6.5,30.0,-23.0,29.642857142857142,27.428571428571427,6.571428571428573,30.071428571428573,-23.071428571428573,110,0.47619047619047616,7.0,regular
COLORADO,20,22,False,BIG 12,8,Cincinnati,34,23,-6.0,-110,-6.2857142857142865,5.0,57.0,31.5,2.5,25.5,-2.5,4.7142857142857135,31.642857142857142,2.3571428571428577,25.357142857142858,-2.3571428571428577,-220,0.6875,8.0,regular
COLORADO,20,22,False,BIG 12,9,Texas Tech,41,27,-4.5,-111,-4.757142857142857,9.5,62.5,33.5,7.5,29.0,-2.0,9.242857142857144,33.628571428571426,7.371428571428574,28.87142857142857,-1.87142857142857,-196,0.6621621621621622,9.0,regular
COLORADO,20,22,False,BIG 12,10,Utah,49,24,-13.5,-113,-14.528571428571428,11.5,43.5,28.5,20.5,15.0,9.0,10.471428571428572,29.014285714285712,19.985714285714288,14.485714285714286,9.514285714285714,-576,0.8520710059171598,10.0,regular
COLORADO,20,22,False,BIG 12,11,Kansas,21,37,-1.5,-112,-1.6,-17.5,59.5,30.5,-9.5,29.0,8.0,-17.6,30.55,-9.55,28.95,8.05,-128,0.5614035087719298,11.0,regular
COLORADO,20,22,False,BIG 12,12,Oklahoma State,52,0,-14.5,-107,-14.776190476190475,37.5,67.5,41.0,11.0,26.5,-26.5,37.22380952380952,41.13809523809524,10.86190476190476,26.36190476190476,-26.36190476190476,-785,0.8870056497175142,12.0,regular
ILLINOIS,21,21,False,BIG 10,1,Eastern Illinois,45,0,-28.5,-109,-29.58571428571429,16.5,50.5,39.5,5.5,11.0,-11.0,15.414285714285711,40.042857142857144,4.9571428571428555,10.457142857142856,-10.457142857142856,-5914,0.983372131692717,1.0,regular
ILLINOIS,21,21,False,BIG 10,2,Kansas,23,17,5.5,-110,5.761904761904762,11.5,58.5,26.5,-3.5,32.0,-15.0,11.761904761904763,26.36904761904762,-3.3690476190476204,32.13095238095238,-15.13095238095238,171,0.36900369003690037,2.0,regular
ILLINOIS,21,21,False,BIG 10,3,Central Michigan,30,9,-21.5,-108,-22.114285714285714,-0.5,50.0,35.75,-5.75,14.25,-5.25,-1.1142857142857139,36.05714285714286,-6.057142857142857,13.942857142857143,-4.942857142857143,-1812,0.9476987447698745,3.0,regular
ILLINOIS,21,21,False,BIG 10,4,Nebraska,31,24,9.5,-110,9.952380952380953,16.5,42.5,16.5,14.5,26.0,-2.0,16.952380952380953,16.273809523809526,14.726190476190474,26.226190476190474,-2.2261904761904745,289,0.2570694087403599,4.0,regular
ILLINOIS,21,21,False,BIG 10,5,Penn State,7,21,19.5,-111,20.614285714285714,5.5,48.5,14.5,-7.5,34.0,-13.0,6.614285714285714,13.942857142857143,-6.942857142857143,34.55714285714286,-13.557142857142857,691,0.1264222503160556,5.0,regular
ILLINOIS,21,21,False,BIG 10,6,Purdue,50,49,-22.5,-112,-24.0,-21.5,47.5,35.0,15.0,12.5,36.5,-23.0,35.75,14.25,11.75,37.25,-2369,0.9594977723774808,6.0,regular
ILLINOIS,21,21,False,BIG 10,7,Michigan,21,7,6.0,-110,6.2857142857142865,20.0,44.0,19.0,2.0,25.0,-18.0,20.285714285714285,18.857142857142858,2.1428571428571423,25.142857142857142,-18.142857142857142,180,0.35714285714285715,7.0,regular
ILLINOIS,21,21,False,BIG 10,8,Oregon,9,38,21.5,-115,23.54761904761905,-7.5,54.5,16.5,-7.5,38.0,0.0,-5.452380952380949,15.476190476190474,-6.4761904761904745,39.023809523809526,-1.0238095238095255,992,0.09157509157509157,8.0,regular
ILLINOIS,21,21,False,BIG 10,9,Minnesota,17,25,2.5,-103,2.452380952380952,-5.5,47.0,22.25,-5.25,24.75,0.25,-5.5476190476190474,22.273809523809526,-5.2738095238095255,24.726190476190474,0.2738095238095255,119,0.45662100456621,9.0,regular
ILLINOIS,21,21,False,BIG 10,10,Michigan State,38,16,-1.5,-111,-1.5857142857142859,20.5,47.5,24.5,13.5,23.0,-7.0,20.414285714285715,24.542857142857144,13.457142857142856,22.957142857142856,-6.9571428571428555,-125,0.5555555555555556,10.0,regular
ILLINOIS,21,21,False,BIG 10,11,Rutgers,38,31,2.5,-109,2.5952380952380953,9.5,48.0,22.75,15.25,25.25,5.75,9.595238095238095,22.702380952380953,15.297619047619047,25.297619047619047,5.7023809523809526,114,0.4672897196261682,11.0,regular
ILLINOIS,21,21,False,BIG 10,12,Northwestern,38,28,-8.5,-109,-8.823809523809524,1.5,43.5,26.0,12.0,17.5,10.5,1.1761904761904756,26.16190476190476,11.838095238095239,17.33809523809524,10.661904761904761,-319,0.7613365155131265,12.0,regular
SYRACUSE,22,25,False,ACC,1,Ohio,38,22,-17.0,-111,-17.97142857142857,-1.0,44.5,30.75,7.25,13.75,8.25,-1.9714285714285715,31.235714285714288,6.7642857142857125,13.264285714285714,8.735714285714286,-1009,0.9098286744815148,1.0,regular
SYRACUSE,22,25,False,ACC,2,Georgia Tech,31,28,3.0,-115,3.285714285714286,6.0,60.5,28.75,2.25,31.75,-3.75,6.2857142857142865,28.607142857142858,2.3928571428571423,31.892857142857142,-3.8928571428571423,112,0.4716981132075472,2.0,regular
SYRACUSE,22,25,False,ACC,3,Stanford,24,26,-9.0,-112,-9.6,-11.0,56.5,32.75,-8.75,23.75,2.25,-11.6,33.05,-9.049999999999997,23.45,2.5500000000000007,-364,0.7844827586206896,3.0,regular
SYRACUSE,22,25,False,ACC,4,Holy Cross,42,14,-30.5,-113,-32.82380952380952,-2.5,59.5,45.0,-3.0,14.5,-0.5,-4.823809523809523,46.161904761904765,-4.161904761904765,13.338095238095239,0.6619047619047613,-7238,0.9863723085309348,4.0,regular
SYRACUSE,22,25,False,ACC,5,UNLV,44,41,5.5,-110,5.761904761904762,8.5,55.5,25.0,19.0,30.5,10.5,8.761904761904763,24.86904761904762,19.13095238095238,30.63095238095238,10.36904761904762,170,0.37037037037037035,5.0,regular
SYRACUSE,22,25,False,ACC,6,NC State,24,17,-1.0,-108,-1.0285714285714285,6.0,51.5,26.25,-2.25,25.25,-8.25,5.9714285714285715,26.264285714285712,-2.2642857142857125,25.235714285714288,-8.235714285714288,-116,0.5370370370370371,6.0,regular
SYRACUSE,22,25,False,ACC,7,Pittsburgh,13,41,5.0,-112,5.333333333333333,-23.0,62.5,28.75,-15.75,33.75,7.25,-22.666666666666668,28.583333333333332,-15.583333333333332,33.916666666666664,7.083333333333336,167,0.37453183520599254,7.0,regular
SYRACUSE,22,25,False,ACC,8,Virginia Tech,38,31,2.5,-108,2.571428571428571,9.5,52.5,25.0,13.0,27.5,3.5,9.571428571428571,24.964285714285715,13.035714285714285,27.535714285714285,3.4642857142857153,123,0.4484304932735426,8.0,regular
SYRACUSE,22,25,False,ACC,9,Boston College,31,37,3.0,-112,3.2,-3.0,52.0,24.5,6.5,27.5,9.5,-2.8,24.4,6.600000000000001,27.6,9.399999999999999,124,0.44642857142857145,9.0,regular
SYRACUSE,22,25,False,ACC,10,California,33,25,10.5,-116,11.600000000000001,18.5,58.0,23.75,9.25,34.25,-9.25,19.6,23.2,9.8,34.8,-9.799999999999997,293,0.2544529262086514,10.0,regular
SYRACUSE,22,25,False,ACC,11,Uconn,31,24,-10.0,-109,-10.380952380952381,-3.0,53.5,31.75,-0.75,21.75,2.25,-3.3809523809523814,31.94047619047619,-0.9404761904761898,21.55952380952381,2.44047619047619,-383,0.7929606625258799,11.0,regular
SYRACUSE,22,25,False,ACC,12,Miami,42,38,12.0,-109,12.457142857142859,16.0,67.5,27.75,14.25,39.75,-1.75,16.45714285714286,27.521428571428572,14.478571428571428,39.97857142857143,-1.9785714285714278,336,0.22935779816513763,12.0,regular
MISSOURI,23,20,False,SEC,1,Murray State,51,0,-50.5,-110,-52.904761904761905,0.5,63.5,57.0,-6.0,6.5,-6.5,-1.904761904761905,58.20238095238095,-7.202380952380949,5.2976190476190474,-5.2976190476190474,-20000,0.9950248756218906,1.0,regular
MISSOURI,23,20,False,SEC,2,Buffalo,38,0,-32.0,-110,-33.523809523809526,6.0,51.5,41.75,-3.75,9.75,-9.75,4.4761904761904745,42.51190476190476,-4.511904761904759,8.988095238095237,-8.988095238095237,-10000,0.9900990099009901,2.0,regular
MISSOURI,23,20,False,SEC,3,Boston College,27,21,-14.5,-108,-14.914285714285713,-8.5,52.0,33.25,-6.25,18.75,2.25,-8.914285714285713,33.457142857142856,-6.4571428571428555,18.542857142857144,2.4571428571428555,-663,0.8689384010484927,3.0,regular
MISSOURI,23,20,False,SEC,4,Vanderbilt,30,27,-17.5,-112,-18.666666666666668,-14.5,52.0,34.75,-4.75,17.25,9.75,-15.666666666666668,35.333333333333336,-5.333333333333336,16.666666666666664,10.333333333333336,-989,0.9081726354453628,4.0,regular
MISSOURI,23,20,False,SEC,5,Texas A&M,10,41,2.5,-106,2.5238095238095237,-28.5,47.5,22.5,-12.5,25.0,16.0,-28.476190476190474,22.488095238095237,-12.488095238095237,25.011904761904763,15.988095238095237,116,0.46296296296296297,5.0,regular
MISSOURI,23,20,False,SEC,6,UMass,45,3,-27.5,-109,-28.54761904761905,14.5,53.5,40.5,4.5,13.0,-10.0,13.452380952380949,41.023809523809526,3.9761904761904745,12.476190476190474,-9.476190476190474,-4476,0.9781468531468531,6.0,regular
MISSOURI,23,20,False,SEC,7,Auburn,21,17,-3.5,-106,-3.533333333333333,0.5,49.5,26.5,-5.5,23.0,-6.0,0.4666666666666668,26.516666666666666,-5.516666666666666,22.983333333333334,-5.983333333333334,-167,0.6254681647940075,7.0,regular
MISSOURI,23,20,False,SEC,8,Alabama,0,34,16.0,-109,16.60952380952381,-18.0,51.0,17.5,-17.5,33.5,0.5,-17.39047619047619,17.195238095238096,-17.195238095238096,33.804761904761904,0.19523809523809632,499,0.1669449081803005,8.0,regular
MISSOURI,23,20,False,SEC,9,Oklahoma,30,23,3.5,-113,3.7666666666666666,10.5,42.5,19.5,10.5,23.0,0.0,10.766666666666666,19.366666666666667,10.633333333333333,23.133333333333333,-0.13333333333333286,138,0.42016806722689076,9.0,regular
MISSOURI,23,20,False,SEC,10,South Carolina,30,34,10.5,-109,10.9,6.5,42.5,16.0,14.0,26.5,7.5,6.9,15.8,14.2,26.7,7.300000000000001,317,0.23980815347721823,10.0,regular
MISSOURI,23,20,False,SEC,11,Mississippi State,39,20,-9.5,-110,-9.952380952380953,9.5,57.5,33.5,5.5,24.0,-4.0,9.047619047619047,33.726190476190474,5.2738095238095255,23.773809523809526,-3.7738095238095255,-350,0.7777777777777778,11.0,regular
MISSOURI,23,20,False,SEC,12,Arkansas,28,21,-3.0,-106,-3.0285714285714285,4.0,51.0,27.0,1.0,24.0,-3.0,3.9714285714285715,27.014285714285712,0.9857142857142875,23.985714285714288,-2.9857142857142875,-146,0.5934959349593496,12.0,regular
UNLV,24,24,False,Mountain West,1,Houston,27,7,3.5,-113,3.7666666666666666,23.5,55.5,26.0,1.0,29.5,-22.5,23.766666666666666,25.866666666666667,1.1333333333333329,29.633333333333333,-22.633333333333333,137,0.4219409282700422,1.0,regular
UNLV,24,24,False,Mountain West,2,Utah Tech,72,14,-41.5,-110,-43.47619047619048,16.5,55.5,48.5,23.5,7.0,7.0,14.523809523809518,49.48809523809524,22.51190476190476,6.011904761904759,7.988095238095241,-20000,0.9950248756218906,2.0,regular
UNLV,24,24,False,Mountain West,3,Kansas,23,20,9.5,-115,10.404761904761905,12.5,57.5,24.0,-1.0,33.5,-13.5,13.404761904761905,23.547619047619047,-0.5476190476190474,33.95238095238095,-13.952380952380949,256,0.2808988764044944,3.0,regular
UNLV,24,24,False,Mountain West,4,Fresno State,59,14,-2.5,-113,-2.6904761904761902,42.5,51.0,26.75,32.25,24.25,-10.25,42.30952380952381,26.845238095238095,32.154761904761905,24.154761904761905,-10.154761904761905,-136,0.576271186440678,4.0,regular
UNLV,24,24,False,Mountain West,5,Syracuse,41,44,-5.5,-110,-5.761904761904762,-8.5,55.5,30.5,10.5,25.0,19.0,-8.761904761904763,30.63095238095238,10.36904761904762,24.86904761904762,19.13095238095238,-207,0.6742671009771987,5.0,regular
UNLV,24,24,False,Mountain West,6,Utah State,50,34,-19.0,-109,-19.723809523809525,-3.0,66.5,42.75,7.25,23.75,10.25,-3.723809523809525,43.11190476190476,6.888095238095239,23.38809523809524,10.61190476190476,-1178,0.9217527386541471,6.0,regular
UNLV,24,24,False,Mountain West,7,Oregon State,33,25,-6.5,-112,-6.933333333333334,1.5,61.0,33.75,-0.75,27.25,-2.25,1.0666666666666664,33.96666666666667,-0.9666666666666686,27.03333333333333,-2.0333333333333314,-243,0.7084548104956269,7.0,regular
UNLV,24,24,False,Mountain West,8,Boise State,24,29,4.0,-109,4.152380952380953,-1.0,64.0,30.0,-6.0,34.0,-5.0,-0.8476190476190473,29.923809523809524,-5.923809523809524,34.076190476190476,-5.076190476190476,164,0.3787878787878788,8.0,regular
UNLV,24,24,False,Mountain West,9,Hawaii,29,27,-12.5,-112,-13.333333333333334,-10.5,50.5,31.5,-2.5,19.0,8.0,-11.333333333333334,31.916666666666668,-2.916666666666668,18.583333333333332,8.416666666666668,-496,0.8322147651006712,9.0,regular
UNLV,24,24,False,Mountain West,10,San Diego State,41,20,-22.0,-113,-23.676190476190474,-1.0,55.0,38.5,2.5,16.5,3.5,-2.676190476190474,39.338095238095235,1.6619047619047649,15.661904761904763,4.338095238095237,-1928,0.9506903353057199,10.0,regular
UNLV,24,24,False,Mountain West,11,San Jose State,27,16,-7.5,-110,-7.857142857142858,3.5,59.5,33.5,-6.5,26.0,-10.0,3.1428571428571423,33.67857142857143,-6.678571428571431,25.82142857142857,-9.82142857142857,-302,0.7512437810945274,11.0,regular
UNLV,24,24,False,Mountain West,12,Nevada,38,14,-17.5,-109,-18.166666666666668,6.5,54.5,36.0,2.0,18.5,-4.5,5.833333333333332,36.333333333333336,1.6666666666666643,18.166666666666664,-4.166666666666664,-912,0.9011857707509882,12.0,regular
UNLV,24,24,False,Mountain West,Mountain West Championship,Boise State,7,21,4.0,-108,4.114285714285714,-10.0,57.5,26.75,-19.75,30.75,-9.75,-9.885714285714286,26.692857142857143,-19.692857142857143,30.807142857142857,-9.807142857142857,160,0.38461538461538464,,postseason
MEMPHIS,25,23,False,AAC,1,North Alabama,40,0,-38.0,-111,-40.17142857142857,2.0,62.5,50.25,-10.25,12.25,-12.25,-0.17142857142857082,51.33571428571429,-11.335714285714289,11.164285714285715,-11.164285714285715,-20000,0.9950248756218906,1.0,regular
MEMPHIS,25,23,False,AAC,2,Troy,38,17,-18.5,-108,-19.028571428571425,2.5,56.0,37.25,0.75,18.75,-1.75,1.971428571428575,37.51428571428571,0.48571428571428754,18.485714285714288,-1.4857142857142875,-1115,0.9176954732510288,2.0,regular
MEMPHIS,25,23,False,AAC,3,Florida State,20,12,6.5,-107,6.623809523809523,14.5,54.5,24.0,-4.0,30.5,-18.5,14.623809523809523,23.938095238095237,-3.9380952380952365,30.561904761904763,-18.561904761904763,212,0.32051282051282054,3.0,regular
MEMPHIS,25,23,False,AAC,4,Navy,44,56,-9.0,-110,-9.428571428571429,-21.0,47.0,28.0,16.0,19.0,37.0,-21.42857142857143,28.214285714285715,15.785714285714285,18.785714285714285,37.214285714285715,-351,0.7782705099778271,4.0,regular
MEMPHIS,25,23,False,AAC,5,Middle Tennessee,24,7,-27.0,-110,-28.28571428571429,-10.0,61.5,44.25,-20.25,17.25,-10.25,-11.285714285714288,44.892857142857146,-20.892857142857146,16.607142857142854,-9.607142857142854,-4366,0.9776085982982534,5.0,regular
MEMPHIS,25,23,False,AAC,6,South Florida,21,3,-10.0,-113,-10.761904761904761,8.0,60.5,35.25,-14.25,25.25,-22.25,7.238095238095239,35.63095238095238,-14.63095238095238,24.86904761904762,-21.86904761904762,-345,0.7752808988764045,6.0,regular
MEMPHIS,25,23,False,AAC,7,North Texas,52,44,-11.0,-110,-11.523809523809524,-3.0,68.0,39.5,12.5,28.5,15.5,-3.5238095238095237,39.76190476190476,12.23809523809524,28.238095238095237,15.761904761904763,-403,0.8011928429423459,7.0,regular
MEMPHIS,25,23,False,AAC,8,Charlotte,33,28,-17.0,-110,-17.80952380952381,-12.0,56.5,36.75,-3.75,19.75,8.25,-12.80952380952381,37.154761904761905,-4.154761904761905,19.345238095238095,8.654761904761905,-875,0.8974358974358975,8.0,regular
MEMPHIS,25,23,False,AAC,9,UTSA,36,44,-7.0,-114,-7.6,-15.0,62.0,34.5,1.5,27.5,16.5,-15.6,34.8,1.2000000000000028,27.2,16.8,-264,0.7252747252747253,9.0,regular
MEMPHIS,25,23,False,AAC,10,Rice,27,20,-7.0,-112,-7.466666666666667,0.0,50.5,28.75,-1.75,21.75,-1.75,-0.4666666666666668,28.983333333333334,-1.9833333333333343,21.516666666666666,-1.5166666666666657,-302,0.7512437810945274,10.0,regular
MEMPHIS,25,23,False,AAC,11,UAB,53,18,-16.0,-110,-16.761904761904763,19.0,62.5,39.25,13.75,23.25,-5.25,18.238095238095237,39.63095238095238,13.36904761904762,22.86904761904762,-4.86904761904762,-738,0.8806682577565632,11.0,regular
MEMPHIS,25,23,False,AAC,12,Tulane,34,24,13.5,-112,14.4,23.5,54.0,20.25,13.75,33.75,-9.75,24.4,19.8,14.2,34.2,-10.200000000000003,412,0.1953125,12.0,regular
